row_id,Category,Order Date,Segment,Sales Target
3465,Office Supplies,2020-04-05,Home Office,254
3466,Technology,2020-04-05,Home Office,152
3467,Office Supplies,2020-04-07,Home Office,106
3468,Office Supplies,2020-04-07,Corporate,8
3469,Furniture,2020-04-08,Home Office,1001
3470,Technology,2020-04-08,Home Office,820
3471,Office Supplies,2020-04-08,Home Office,22
3472,Office Supplies,2020-04-09,Home Office,3289
3473,Office Supplies,2020-04-09,Corporate,2503
3474,Furniture,2020-04-09,Corporate,567
3475,Office Supplies,2020-04-10,Home Office,822
3476,Office Supplies,2020-04-10,Consumer,686
3477,Office Supplies,2020-04-10,Corporate,110
3478,Office Supplies,2020-04-11,Home Office,259
3479,Office Supplies,2020-04-11,Consumer,208
3480,Technology,2020-04-11,Consumer,98
3481,Technology,2020-04-11,Home Office,97
3482,Furniture,2020-04-11,Consumer,38
3483,Furniture,2020-04-11,Corporate,13
3484,Office Supplies,2020-04-11,Corporate,4
3485,Technology,2020-04-12,Consumer,238
3486,Office Supplies,2020-04-12,Consumer,87
3487,Office Supplies,2020-04-12,Home Office,11
3488,Office Supplies,2020-04-13,Consumer,77
3489,Office Supplies,2020-04-14,Corporate,927
3490,Furniture,2020-04-14,Corporate,389
3491,Furniture,2020-04-15,Corporate,265
3492,Furniture,2020-04-15,Consumer,259
3493,Office Supplies,2020-04-15,Consumer,130
3494,Office Supplies,2020-04-15,Home Office,9
3495,Furniture,2020-04-16,Corporate,179
3496,Office Supplies,2020-04-16,Corporate,98
3497,Office Supplies,2020-04-16,Home Office,22
3498,Office Supplies,2020-04-16,Consumer,19
3499,Office Supplies,2020-04-17,Corporate,449
3500,Office Supplies,2020-04-17,Consumer,287
3501,Furniture,2020-04-17,Consumer,98
3502,Office Supplies,2020-04-17,Home Office,60
3503,Technology,2020-04-17,Corporate,28
3504,Technology,2020-04-18,Home Office,2805
3505,Technology,2020-04-18,Consumer,272
3506,Furniture,2020-04-18,Consumer,270
3507,Office Supplies,2020-04-18,Corporate,180
3508,Office Supplies,2020-04-18,Consumer,65
3509,Office Supplies,2020-04-18,Home Office,60
3510,Office Supplies,2020-04-21,Home Office,909
3511,Office Supplies,2020-04-21,Corporate,357
3512,Furniture,2020-04-21,Consumer,328
3513,Office Supplies,2020-04-21,Consumer,213
3514,Technology,2020-04-21,Home Office,135
3515,Furniture,2020-04-21,Corporate,85
3516,Furniture,2020-04-21,Home Office,38
3517,Furniture,2020-04-22,Consumer,943
3518,Office Supplies,2020-04-22,Consumer,108
3519,Technology,2020-04-22,Corporate,49
3520,Office Supplies,2020-04-22,Corporate,21
3521,Technology,2020-04-22,Consumer,11
3522,Office Supplies,2020-04-23,Consumer,736
3523,Furniture,2020-04-23,Home Office,267
3524,Furniture,2020-04-23,Consumer,19
3525,Office Supplies,2020-04-24,Consumer,448
3526,Furniture,2020-04-24,Home Office,423
3527,Technology,2020-04-24,Consumer,144
3528,Furniture,2020-04-24,Consumer,109
3529,Technology,2020-04-24,Home Office,48
3530,Office Supplies,2020-04-24,Corporate,16
3531,Office Supplies,2020-04-24,Home Office,3
3532,Technology,2020-04-25,Consumer,486
3533,Office Supplies,2020-04-25,Corporate,241
3534,Office Supplies,2020-04-25,Consumer,75
3535,Technology,2020-04-25,Corporate,63
3536,Office Supplies,2020-04-25,Home Office,2
3537,Furniture,2020-04-26,Consumer,376
3538,Office Supplies,2020-04-26,Consumer,126
3539,Office Supplies,2020-04-26,Home Office,120
3540,Technology,2020-04-26,Consumer,97
3541,Office Supplies,2020-04-27,Home Office,58
3542,Furniture,2020-04-27,Consumer,2
3543,Furniture,2020-04-28,Corporate,203
3544,Office Supplies,2020-04-28,Consumer,163
3545,Furniture,2020-04-28,Consumer,120
3546,Office Supplies,2020-04-28,Corporate,31
3547,Technology,2020-04-29,Consumer,744
3548,Office Supplies,2020-04-29,Consumer,28
3549,Office Supplies,2020-04-29,Corporate,13
3550,Furniture,2020-04-30,Corporate,1059
3551,Office Supplies,2020-04-30,Consumer,4
3552,Technology,2020-05-01,Corporate,707
3553,Office Supplies,2020-05-01,Home Office,278
3554,Furniture,2020-05-01,Home Office,243
3555,Office Supplies,2020-05-01,Corporate,129
3556,Furniture,2020-05-01,Corporate,92
3557,Office Supplies,2020-05-01,Consumer,15
3558,Furniture,2020-05-02,Consumer,3444
3559,Technology,2020-05-02,Home Office,45
3560,Office Supplies,2020-05-02,Consumer,8
3561,Technology,2020-05-03,Corporate,161
3562,Furniture,2020-05-03,Corporate,131
3563,Office Supplies,2020-05-03,Consumer,94
3564,Office Supplies,2020-05-04,Corporate,810
3565,Furniture,2020-05-04,Corporate,357
3566,Office Supplies,2020-05-04,Consumer,53
3567,Office Supplies,2020-05-05,Consumer,753
3568,Furniture,2020-05-05,Corporate,328
3569,Technology,2020-05-05,Corporate,177
3570,Office Supplies,2020-05-05,Corporate,30
3571,Furniture,2020-05-06,Consumer,96
3572,Office Supplies,2020-05-06,Consumer,59
3573,Office Supplies,2020-05-06,Corporate,31
3574,Technology,2020-05-07,Consumer,803
3575,Office Supplies,2020-05-07,Corporate,674
3576,Furniture,2020-05-07,Corporate,667
3577,Office Supplies,2020-05-07,Consumer,574
3578,Technology,2020-05-07,Home Office,417
3579,Office Supplies,2020-05-07,Home Office,7
3580,Furniture,2020-05-08,Corporate,1668
3581,Technology,2020-05-08,Consumer,454
3582,Technology,2020-05-08,Home Office,83
3583,Office Supplies,2020-05-08,Corporate,74
3584,Technology,2020-05-09,Home Office,3091
3585,Furniture,2020-05-09,Corporate,113
3586,Office Supplies,2020-05-09,Consumer,80
3587,Furniture,2020-05-09,Consumer,53
3588,Office Supplies,2020-05-09,Corporate,38
3589,Furniture,2020-05-10,Home Office,316
3590,Office Supplies,2020-05-10,Home Office,287
3591,Furniture,2020-05-10,Corporate,193
3592,Technology,2020-05-10,Home Office,178
3593,Office Supplies,2020-05-10,Corporate,70
3594,Furniture,2020-05-12,Corporate,187
3595,Office Supplies,2020-05-12,Consumer,158
3596,Office Supplies,2020-05-12,Home Office,90
3597,Furniture,2020-05-12,Home Office,7
3598,Office Supplies,2020-05-13,Corporate,453
3599,Furniture,2020-05-13,Corporate,300
3600,Office Supplies,2020-05-13,Consumer,126
3601,Technology,2020-05-13,Consumer,78
3602,Furniture,2020-05-13,Consumer,47
3603,Office Supplies,2020-05-13,Home Office,10
3604,Office Supplies,2020-05-14,Corporate,1645
3605,Technology,2020-05-14,Corporate,547
3606,Furniture,2020-05-14,Home Office,413
3607,Office Supplies,2020-05-14,Home Office,372
3608,Technology,2020-05-15,Consumer,1967
3609,Furniture,2020-05-15,Consumer,945
3610,Office Supplies,2020-05-15,Corporate,571
3611,Office Supplies,2020-05-15,Consumer,350
3612,Furniture,2020-05-15,Corporate,270
3613,Technology,2020-05-15,Corporate,79
3614,Furniture,2020-05-16,Consumer,270
3615,Office Supplies,2020-05-16,Consumer,84
3616,Technology,2020-05-16,Consumer,45
3617,Office Supplies,2020-05-17,Consumer,208
3618,Office Supplies,2020-05-19,Home Office,653
3619,Technology,2020-05-19,Consumer,385
3620,Furniture,2020-05-19,Corporate,305
3621,Office Supplies,2020-05-19,Corporate,130
3622,Technology,2020-05-19,Home Office,98
3623,Technology,2020-05-19,Corporate,84
3624,Furniture,2020-05-19,Consumer,15
3625,Office Supplies,2020-05-19,Consumer,3
3626,Furniture,2020-05-20,Consumer,1401
3627,Furniture,2020-05-20,Home Office,668
3628,Office Supplies,2020-05-20,Consumer,639
3629,Technology,2020-05-20,Corporate,571
3630,Technology,2020-05-20,Consumer,515
3631,Office Supplies,2020-05-20,Corporate,388
3632,Furniture,2020-05-20,Corporate,314
3633,Technology,2020-05-20,Home Office,32
3634,Office Supplies,2020-05-20,Home Office,8
3635,Technology,2020-05-21,Consumer,1157
3636,Office Supplies,2020-05-21,Consumer,839
3637,Furniture,2020-05-21,Home Office,483
3638,Technology,2020-05-21,Home Office,295
3639,Office Supplies,2020-05-21,Corporate,44
3640,Furniture,2020-05-22,Corporate,478
3641,Office Supplies,2020-05-22,Corporate,18
3642,Furniture,2020-05-23,Consumer,166
3643,Office Supplies,2020-05-23,Consumer,79
3644,Technology,2020-05-23,Consumer,68
3645,Office Supplies,2020-05-23,Home Office,12
3646,Furniture,2020-05-24,Consumer,180
3647,Office Supplies,2020-05-24,Consumer,60
3648,Office Supplies,2020-05-26,Consumer,789
3649,Technology,2020-05-26,Consumer,116
3650,Office Supplies,2020-05-26,Home Office,26
3651,Furniture,2020-05-26,Consumer,20
3652,Office Supplies,2020-05-27,Corporate,204
3653,Technology,2020-05-27,Consumer,25
3654,Office Supplies,2020-05-27,Consumer,14
3655,Technology,2020-05-28,Home Office,535
3656,Office Supplies,2020-05-28,Consumer,518
3657,Furniture,2020-05-28,Consumer,487
3658,Technology,2020-05-28,Consumer,281
3659,Technology,2020-05-28,Corporate,117
3660,Office Supplies,2020-05-28,Home Office,53
3661,Office Supplies,2020-05-28,Corporate,37
3662,Furniture,2020-05-29,Corporate,548
3663,Technology,2020-05-29,Corporate,473
3664,Furniture,2020-05-29,Consumer,302
3665,Office Supplies,2020-05-29,Corporate,145
3666,Technology,2020-05-29,Consumer,49
3667,Office Supplies,2020-05-30,Consumer,578
3668,Furniture,2020-05-30,Consumer,64
3669,Office Supplies,2020-05-30,Home Office,21
3670,Furniture,2020-05-31,Consumer,500
3671,Technology,2020-05-31,Home Office,209
3672,Office Supplies,2020-05-31,Corporate,41
3673,Office Supplies,2020-05-31,Consumer,34
3674,Furniture,2020-05-31,Home Office,12
3675,Office Supplies,2020-06-02,Corporate,2419
3676,Furniture,2020-06-02,Corporate,2118
3677,Office Supplies,2020-06-02,Consumer,349
3678,Technology,2020-06-02,Consumer,152
3679,Technology,2020-06-02,Corporate,124
3680,Office Supplies,2020-06-03,Consumer,95
3681,Office Supplies,2020-06-03,Home Office,24
3682,Technology,2020-06-03,Home Office,3
3683,Technology,2020-06-04,Corporate,1076
3684,Technology,2020-06-04,Consumer,804
3685,Furniture,2020-06-04,Corporate,458
3686,Furniture,2020-06-04,Consumer,227
3687,Office Supplies,2020-06-04,Home Office,120
3688,Office Supplies,2020-06-04,Corporate,61
3689,Office Supplies,2020-06-04,Consumer,55
3690,Office Supplies,2020-06-05,Home Office,106
3691,Technology,2020-06-05,Corporate,73
3692,Furniture,2020-06-05,Corporate,33
3693,Furniture,2020-06-05,Consumer,30
3694,Office Supplies,2020-06-05,Consumer,22
3695,Office Supplies,2020-06-05,Corporate,7
3696,Technology,2020-06-06,Consumer,437
3697,Office Supplies,2020-06-06,Corporate,22
3698,Office Supplies,2020-06-07,Home Office,23
3699,Furniture,2020-06-07,Home Office,5
3700,Furniture,2020-06-09,Home Office,1573
3701,Technology,2020-06-09,Corporate,401
3702,Office Supplies,2020-06-09,Consumer,116
3703,Office Supplies,2020-06-09,Corporate,103
3704,Technology,2020-06-09,Consumer,84
3705,Technology,2020-06-09,Home Office,15
3706,Office Supplies,2020-06-10,Corporate,771
3707,Furniture,2020-06-10,Home Office,116
3708,Office Supplies,2020-06-10,Consumer,46
3709,Office Supplies,2020-06-10,Home Office,36
3710,Office Supplies,2020-06-11,Corporate,1454
3711,Furniture,2020-06-11,Home Office,555
3712,Technology,2020-06-11,Home Office,238
3713,Technology,2020-06-11,Consumer,237
3714,Office Supplies,2020-06-11,Consumer,71
3715,Office Supplies,2020-06-11,Home Office,32
3716,Office Supplies,2020-06-12,Home Office,368
3717,Technology,2020-06-12,Consumer,347
3718,Office Supplies,2020-06-12,Consumer,331
3719,Furniture,2020-06-12,Home Office,244
3720,Furniture,2020-06-12,Consumer,171
3721,Furniture,2020-06-13,Consumer,760
3722,Furniture,2020-06-13,Home Office,476
3723,Technology,2020-06-13,Consumer,137
3724,Office Supplies,2020-06-13,Consumer,102
3725,Office Supplies,2020-06-13,Home Office,82
3726,Furniture,2020-06-14,Home Office,830
3727,Office Supplies,2020-06-14,Consumer,169
3728,Office Supplies,2020-06-14,Home Office,161
3729,Technology,2020-06-14,Home Office,50
3730,Technology,2020-06-16,Corporate,2860
3731,Furniture,2020-06-16,Consumer,776
3732,Office Supplies,2020-06-16,Corporate,301
3733,Furniture,2020-06-16,Corporate,149
3734,Office Supplies,2020-06-16,Home Office,141
3735,Technology,2020-06-16,Consumer,45
3736,Office Supplies,2020-06-16,Consumer,22
3737,Furniture,2020-06-17,Consumer,1500
3738,Technology,2020-06-17,Consumer,657
3739,Office Supplies,2020-06-17,Consumer,239
3740,Office Supplies,2020-06-17,Home Office,215
3741,Office Supplies,2020-06-17,Corporate,19
3742,Technology,2020-06-18,Home Office,3331
3743,Office Supplies,2020-06-18,Consumer,224
3744,Furniture,2020-06-18,Consumer,169
3745,Office Supplies,2020-06-18,Corporate,21
3746,Furniture,2020-06-19,Consumer,945
3747,Office Supplies,2020-06-19,Home Office,77
3748,Office Supplies,2020-06-19,Consumer,41
3749,Furniture,2020-06-20,Corporate,719
3750,Furniture,2020-06-20,Home Office,471
3751,Office Supplies,2020-06-20,Consumer,362
3752,Office Supplies,2020-06-20,Corporate,263
3753,Technology,2020-06-20,Corporate,194
3754,Furniture,2020-06-20,Consumer,51
3755,Office Supplies,2020-06-20,Home Office,6
3756,Technology,2020-06-21,Consumer,796
3757,Office Supplies,2020-06-21,Consumer,134
3758,Office Supplies,2020-06-22,Home Office,569
3759,Office Supplies,2020-06-22,Consumer,42
3760,Furniture,2020-06-22,Consumer,16
3761,Furniture,2020-06-23,Home Office,449
3762,Office Supplies,2020-06-23,Home Office,48
3763,Office Supplies,2020-06-23,Consumer,36
3764,Office Supplies,2020-06-25,Corporate,535
3765,Furniture,2020-06-25,Consumer,436
3766,Office Supplies,2020-06-25,Consumer,194
3767,Furniture,2020-06-26,Consumer,1094
3768,Technology,2020-06-26,Consumer,146
3769,Office Supplies,2020-06-26,Home Office,96
3770,Technology,2020-06-27,Consumer,1734
3771,Office Supplies,2020-06-27,Corporate,1020
3772,Furniture,2020-06-27,Consumer,563
3773,Technology,2020-06-27,Home Office,473
3774,Office Supplies,2020-06-27,Consumer,339
3775,Furniture,2020-06-27,Corporate,282
3776,Office Supplies,2020-06-27,Home Office,22
3777,Technology,2020-06-28,Corporate,1249
3778,Furniture,2020-06-28,Home Office,172
3779,Furniture,2020-06-28,Corporate,131
3780,Office Supplies,2020-06-28,Consumer,21
3781,Office Supplies,2020-06-28,Corporate,19
3782,Office Supplies,2020-06-30,Consumer,1904
3783,Office Supplies,2020-06-30,Corporate,1225
3784,Furniture,2020-06-30,Consumer,732
3785,Furniture,2020-06-30,Corporate,697
3786,Technology,2020-06-30,Consumer,54
3787,Furniture,2020-07-01,Consumer,1458
3788,Technology,2020-07-01,Home Office,1072
3789,Office Supplies,2020-07-01,Corporate,1020
3790,Furniture,2020-07-01,Home Office,531
3791,Office Supplies,2020-07-01,Consumer,490
3792,Office Supplies,2020-07-01,Home Office,78
3793,Furniture,2020-07-01,Corporate,21
3794,Office Supplies,2020-07-02,Home Office,589
3795,Office Supplies,2020-07-03,Home Office,186
3796,Technology,2020-07-04,Home Office,3837
3797,Furniture,2020-07-04,Consumer,729
3798,Technology,2020-07-04,Corporate,573
3799,Technology,2020-07-04,Consumer,518
3800,Office Supplies,2020-07-04,Corporate,295
3801,Furniture,2020-07-04,Home Office,230
3802,Office Supplies,2020-07-04,Home Office,90
3803,Office Supplies,2020-07-04,Consumer,76
3804,Furniture,2020-07-06,Corporate,286
3805,Technology,2020-07-06,Corporate,80
3806,Office Supplies,2020-07-06,Corporate,56
3807,Furniture,2020-07-07,Consumer,307
3808,Office Supplies,2020-07-07,Corporate,17
3809,Technology,2020-07-08,Consumer,1167
3810,Technology,2020-07-08,Corporate,270
3811,Furniture,2020-07-08,Consumer,87
3812,Office Supplies,2020-07-08,Consumer,48
3813,Office Supplies,2020-07-09,Consumer,902
3814,Furniture,2020-07-09,Consumer,210
3815,Office Supplies,2020-07-09,Corporate,173
3816,Office Supplies,2020-07-09,Home Office,167
3817,Furniture,2020-07-09,Home Office,155
3818,Technology,2020-07-09,Corporate,155
3819,Furniture,2020-07-09,Corporate,118
3820,Technology,2020-07-09,Consumer,52
3821,Office Supplies,2020-07-10,Consumer,877
3822,Furniture,2020-07-10,Home Office,569
3823,Technology,2020-07-10,Consumer,268
3824,Office Supplies,2020-07-10,Corporate,62
3825,Office Supplies,2020-07-11,Home Office,328
3826,Office Supplies,2020-07-11,Corporate,42
3827,Furniture,2020-07-11,Consumer,18
3828,Technology,2020-07-12,Corporate,1482
3829,Office Supplies,2020-07-12,Corporate,196
3830,Technology,2020-07-12,Consumer,143
3831,Office Supplies,2020-07-12,Consumer,32
3832,Office Supplies,2020-07-13,Consumer,4
3833,Office Supplies,2020-07-14,Corporate,352
3834,Furniture,2020-07-14,Consumer,90
3835,Technology,2020-07-14,Consumer,43
3836,Technology,2020-07-15,Consumer,2601
3837,Furniture,2020-07-15,Consumer,686
3838,Office Supplies,2020-07-15,Consumer,405
3839,Furniture,2020-07-16,Consumer,965
3840,Furniture,2020-07-16,Corporate,943
3841,Office Supplies,2020-07-16,Corporate,183
3842,Technology,2020-07-16,Consumer,45
3843,Office Supplies,2020-07-16,Consumer,44
3844,Furniture,2020-07-17,Consumer,326
3845,Office Supplies,2020-07-17,Home Office,3
3846,Furniture,2020-07-18,Corporate,1111
3847,Technology,2020-07-18,Home Office,712
3848,Office Supplies,2020-07-18,Home Office,105
3849,Office Supplies,2020-07-18,Corporate,88
3850,Furniture,2020-07-18,Home Office,33
3851,Furniture,2020-07-18,Consumer,7
3852,Furniture,2020-07-19,Consumer,1444
3853,Technology,2020-07-19,Consumer,582
3854,Office Supplies,2020-07-19,Consumer,28
3855,Office Supplies,2020-07-21,Corporate,1220
3856,Furniture,2020-07-21,Corporate,499
3857,Technology,2020-07-21,Corporate,386
3858,Office Supplies,2020-07-21,Consumer,73
3859,Furniture,2020-07-21,Consumer,9
3860,Technology,2020-07-22,Corporate,1773
3861,Furniture,2020-07-22,Consumer,642
3862,Office Supplies,2020-07-22,Consumer,418
3863,Technology,2020-07-22,Consumer,358
3864,Office Supplies,2020-07-22,Home Office,284
3865,Technology,2020-07-22,Home Office,215
3866,Office Supplies,2020-07-22,Corporate,97
3867,Furniture,2020-07-23,Consumer,579
3868,Technology,2020-07-23,Corporate,30
3869,Technology,2020-07-24,Home Office,380
3870,Office Supplies,2020-07-24,Consumer,182
3871,Technology,2020-07-24,Consumer,174
3872,Office Supplies,2020-07-24,Corporate,124
3873,Office Supplies,2020-07-24,Home Office,14
3874,Technology,2020-07-25,Corporate,2112
3875,Office Supplies,2020-07-26,Consumer,356
3876,Furniture,2020-07-26,Home Office,289
3877,Furniture,2020-07-26,Consumer,151
3878,Technology,2020-07-27,Corporate,1551
3879,Furniture,2020-07-27,Corporate,351
3880,Technology,2020-07-28,Consumer,841
3881,Furniture,2020-07-28,Consumer,331
3882,Office Supplies,2020-07-28,Consumer,36
3883,Technology,2020-07-29,Corporate,1214
3884,Office Supplies,2020-07-29,Corporate,22
3885,Technology,2020-07-30,Consumer,500
3886,Furniture,2020-07-30,Consumer,356
3887,Office Supplies,2020-07-30,Consumer,249
3888,Technology,2020-07-30,Corporate,121
3889,Office Supplies,2020-07-30,Corporate,3
3890,Office Supplies,2020-07-31,Consumer,385
3891,Technology,2020-07-31,Consumer,83
3892,Office Supplies,2020-07-31,Home Office,74
3893,Office Supplies,2020-08-01,Home Office,873
3894,Technology,2020-08-01,Consumer,309
3895,Office Supplies,2020-08-01,Corporate,217
3896,Office Supplies,2020-08-01,Consumer,48
3897,Technology,2020-08-01,Home Office,45
3898,Furniture,2020-08-01,Consumer,35
3899,Technology,2020-08-02,Corporate,1426
3900,Technology,2020-08-02,Consumer,335
3901,Office Supplies,2020-08-02,Consumer,192
3902,Office Supplies,2020-08-02,Corporate,90
3903,Furniture,2020-08-04,Consumer,283
3904,Office Supplies,2020-08-04,Consumer,175
3905,Technology,2020-08-04,Consumer,37
3906,Office Supplies,2020-08-04,Corporate,14
3907,Office Supplies,2020-08-05,Corporate,20
3908,Office Supplies,2020-08-06,Consumer,254
3909,Office Supplies,2020-08-06,Home Office,150
3910,Technology,2020-08-06,Consumer,73
3911,Office Supplies,2020-08-06,Corporate,15
3912,Technology,2020-08-07,Home Office,775
3913,Office Supplies,2020-08-07,Home Office,275
3914,Furniture,2020-08-07,Consumer,160
3915,Office Supplies,2020-08-07,Corporate,118
3916,Office Supplies,2020-08-07,Consumer,75
3917,Office Supplies,2020-08-08,Consumer,1729
3918,Technology,2020-08-08,Consumer,1294
3919,Furniture,2020-08-08,Consumer,223
3920,Technology,2020-08-11,Consumer,1294
3921,Office Supplies,2020-08-11,Corporate,174
3922,Furniture,2020-08-11,Consumer,106
3923,Office Supplies,2020-08-11,Consumer,64
3924,Office Supplies,2020-08-12,Home Office,443
3925,Technology,2020-08-12,Corporate,135
3926,Office Supplies,2020-08-12,Corporate,48
3927,Furniture,2020-08-13,Corporate,1922
3928,Office Supplies,2020-08-13,Consumer,939
3929,Technology,2020-08-13,Consumer,689
3930,Office Supplies,2020-08-13,Corporate,252
3931,Furniture,2020-08-13,Consumer,56
3932,Office Supplies,2020-08-14,Consumer,2068
3933,Furniture,2020-08-14,Consumer,501
3934,Office Supplies,2020-08-14,Corporate,56
3935,Technology,2020-08-14,Consumer,1
3936,Furniture,2020-08-15,Consumer,360
3937,Office Supplies,2020-08-15,Consumer,20
3938,Office Supplies,2020-08-16,Corporate,2000
3939,Office Supplies,2020-08-16,Consumer,97
3940,Office Supplies,2020-08-17,Consumer,74
3941,Office Supplies,2020-08-18,Corporate,4306
3942,Furniture,2020-08-18,Consumer,4151
3943,Furniture,2020-08-18,Corporate,444
3944,Office Supplies,2020-08-18,Home Office,165
3945,Furniture,2020-08-18,Home Office,89
3946,Technology,2020-08-18,Home Office,85
3947,Technology,2020-08-18,Corporate,71
3948,Office Supplies,2020-08-19,Corporate,3589
3949,Technology,2020-08-19,Corporate,2045
3950,Office Supplies,2020-08-19,Home Office,313
3951,Office Supplies,2020-08-19,Consumer,271
3952,Furniture,2020-08-19,Corporate,206
3953,Technology,2020-08-19,Consumer,23
3954,Office Supplies,2020-08-20,Corporate,376
3955,Office Supplies,2020-08-20,Consumer,119
3956,Office Supplies,2020-08-21,Corporate,293
3957,Office Supplies,2020-08-21,Consumer,225
3958,Technology,2020-08-21,Corporate,100
3959,Technology,2020-08-21,Home Office,37
3960,Office Supplies,2020-08-22,Consumer,5160
3961,Furniture,2020-08-22,Consumer,1493
3962,Office Supplies,2020-08-22,Corporate,670
3963,Technology,2020-08-22,Consumer,410
3964,Furniture,2020-08-22,Corporate,330
3965,Office Supplies,2020-08-22,Home Office,255
3966,Furniture,2020-08-22,Home Office,115
3967,Technology,2020-08-22,Corporate,34
3968,Furniture,2020-08-23,Home Office,277
3969,Furniture,2020-08-23,Consumer,218
3970,Technology,2020-08-24,Consumer,3975
3971,Office Supplies,2020-08-24,Consumer,231
3972,Furniture,2020-08-24,Consumer,2
3973,Office Supplies,2020-08-25,Consumer,604
3974,Office Supplies,2020-08-25,Corporate,28
3975,Office Supplies,2020-08-26,Consumer,254
3976,Furniture,2020-08-26,Consumer,113
3977,Technology,2020-08-27,Home Office,78
3978,Furniture,2020-08-27,Consumer,67
3979,Office Supplies,2020-08-27,Home Office,50
3980,Technology,2020-08-28,Corporate,2180
3981,Furniture,2020-08-28,Corporate,1764
3982,Office Supplies,2020-08-28,Corporate,1662
3983,Technology,2020-08-28,Home Office,351
3984,Furniture,2020-08-28,Consumer,130
3985,Office Supplies,2020-08-28,Home Office,110
3986,Office Supplies,2020-08-28,Consumer,25
3987,Furniture,2020-08-29,Home Office,1240
3988,Office Supplies,2020-08-29,Home Office,214
3989,Office Supplies,2020-08-29,Consumer,53
3990,Technology,2020-08-29,Home Office,32
3991,Furniture,2020-08-30,Corporate,158
3992,Office Supplies,2020-08-30,Corporate,96
3993,Office Supplies,2020-09-01,Consumer,1135
3994,Technology,2020-09-01,Consumer,647
3995,Technology,2020-09-01,Home Office,607
3996,Furniture,2020-09-01,Corporate,501
3997,Office Supplies,2020-09-01,Corporate,157
3998,Office Supplies,2020-09-01,Home Office,11
3999,Furniture,2020-09-02,Consumer,552
4000,Office Supplies,2020-09-02,Corporate,327
4001,Furniture,2020-09-02,Corporate,295
4002,Technology,2020-09-02,Consumer,21
4003,Office Supplies,2020-09-02,Consumer,20
4004,Office Supplies,2020-09-02,Home Office,7
4005,Technology,2020-09-03,Home Office,3097
4006,Office Supplies,2020-09-03,Consumer,1870
4007,Furniture,2020-09-03,Corporate,1689
4008,Furniture,2020-09-03,Home Office,706
4009,Technology,2020-09-03,Corporate,544
4010,Office Supplies,2020-09-03,Home Office,543
4011,Office Supplies,2020-09-03,Corporate,347
4012,Furniture,2020-09-03,Consumer,237
4013,Technology,2020-09-03,Consumer,225
4014,Office Supplies,2020-09-04,Home Office,523
4015,Furniture,2020-09-04,Consumer,359
4016,Furniture,2020-09-04,Home Office,251
4017,Technology,2020-09-04,Home Office,242
4018,Technology,2020-09-04,Corporate,111
4019,Office Supplies,2020-09-04,Consumer,64
4020,Office Supplies,2020-09-04,Corporate,16
4021,Furniture,2020-09-05,Corporate,2298
4022,Furniture,2020-09-05,Consumer,1654
4023,Office Supplies,2020-09-05,Consumer,1255
4024,Office Supplies,2020-09-05,Corporate,163
4025,Technology,2020-09-05,Consumer,115
4026,Technology,2020-09-05,Home Office,44
4027,Office Supplies,2020-09-05,Home Office,37
4028,Office Supplies,2020-09-06,Home Office,138
4029,Technology,2020-09-06,Consumer,92
4030,Office Supplies,2020-09-06,Consumer,79
4031,Office Supplies,2020-09-08,Home Office,1559
4032,Technology,2020-09-08,Consumer,930
4033,Office Supplies,2020-09-08,Corporate,576
4034,Furniture,2020-09-08,Consumer,400
4035,Office Supplies,2020-09-08,Consumer,153
4036,Furniture,2020-09-09,Consumer,819
4037,Technology,2020-09-09,Corporate,457
4038,Technology,2020-09-09,Consumer,264
4039,Furniture,2020-09-09,Corporate,246
4040,Technology,2020-09-09,Home Office,162
4041,Office Supplies,2020-09-09,Corporate,153
4042,Office Supplies,2020-09-09,Home Office,57
4043,Technology,2020-09-10,Corporate,2667
4044,Office Supplies,2020-09-10,Corporate,849
4045,Office Supplies,2020-09-10,Consumer,612
4046,Furniture,2020-09-10,Consumer,324
4047,Furniture,2020-09-10,Corporate,138
4048,Office Supplies,2020-09-11,Home Office,694
4049,Technology,2020-09-11,Consumer,678
4050,Furniture,2020-09-11,Corporate,384
4051,Office Supplies,2020-09-11,Consumer,366
4052,Technology,2020-09-11,Corporate,157
4053,Office Supplies,2020-09-11,Corporate,96
4054,Office Supplies,2020-09-12,Consumer,2130
4055,Furniture,2020-09-12,Home Office,2116
4056,Furniture,2020-09-12,Consumer,832
4057,Office Supplies,2020-09-12,Home Office,218
4058,Technology,2020-09-12,Corporate,157
4059,Technology,2020-09-12,Consumer,76
4060,Office Supplies,2020-09-12,Corporate,17
4061,Office Supplies,2020-09-13,Consumer,369
4062,Office Supplies,2020-09-13,Corporate,94
4063,Furniture,2020-09-13,Consumer,8
4064,Office Supplies,2020-09-14,Consumer,14
4065,Technology,2020-09-15,Home Office,983
4066,Office Supplies,2020-09-15,Corporate,936
4067,Technology,2020-09-15,Corporate,887
4068,Furniture,2020-09-15,Home Office,595
4069,Technology,2020-09-15,Consumer,231
4070,Furniture,2020-09-15,Consumer,229
4071,Office Supplies,2020-09-15,Consumer,193
4072,Office Supplies,2020-09-15,Home Office,96
4073,Office Supplies,2020-09-16,Consumer,3064
4074,Furniture,2020-09-16,Consumer,1819
4075,Technology,2020-09-16,Consumer,763
4076,Furniture,2020-09-16,Corporate,600
4077,Technology,2020-09-16,Corporate,400
